Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/19/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Brazil,BRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.00013E+11,2.18988E+11,2.27134E+11,2.30253E+11,2.39133E+11,2.46788E+11,2.56963E+11,2.68723E+11,2.99152E+11,3.29593E+11,3.60131E+11,3.99858E+11,4.49552E+11,5.16333E+11,5.55365E+11,5.84148E+11,6.44277E+11,6.78373E+11,6.95533E+11,7.38724E+11,8.00471E+11,7.61671E+11,7.64805E+11,7.39879E+11,7.84464E+11,8.42952E+11,9.16743E+11,9.44845E+11,9.53197E+11,9.74775E+11,9.31805E+11,9.46005E+11,9.46852E+11,9.92649E+11,1.04565E+12,1.0973E+12,1.12178E+12,1.1605E+12,1.16256E+12,1.15638E+12,1.19909E+12,1.21337E+12,1.25297E+12,1.26536E+12,1.34468E+12,1.38829E+12,1.45935E+12,1.55235E+12,1.63808E+12,1.63173E+12,1.78978E+12,1.884E+12,1.90555E+12,1.95447E+12,1.94965E+12,1.85683E+12,1.78914E+12,
Brazil,BRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.61980233,21.29608837,18.28444651,19.18533845,19.31020722,22.20376118,20.72595696,16.91871444,18.30770315,22.41888931,20.12170931,19.39324775,19.58591386,22.01418665,19.51808146,22.87186565,20.71930639,21.40376743,21.78440637,20.71279026,21.09337407,22.7050257,20.42896811,19.09552451,21.36375773,24.35339858,21.55512102,25.57194118,27.91420701,30.37112876,21.40483138,20.53213018,21.41775727,22.25358294,22.99068669,17.28995749,15.09178568,15.15520083,15.78718433,15.53712337,16.63957675,16.548813,18.29192605,19.07790152,21.32580769,20.60565267,20.52343896,21.18206953,21.42978189,18.39291409,20.760313,21.05693699,20.05800912,19.39230842,17.88689368,16.4339333,15.80864208,
Brazil,BRA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,0.000202198,0.000317786,0.000513383,0.000922493,0.00186248,0.003341,0.004528,0.005012,0.007655,0.012438,0.014218,0.01834,0.024728001,0.038859001,0.050642004,0.083576998,0.122712992,0.193843007,0.287291005,0.456361994,0.949814975,2.025453091,3.75454998,8.142190218,29.9940691,122.4333,287.0214081,1072.771027,8786.750122,129258.0996,2472000,12378000,137279000,3137113000,82031000000,1.24658E+11,1.28999E+11,1.44291E+11,1.58243E+11,1.68999E+11,1.99524E+11,2.17742E+11,2.72328E+11,3.27749E+11,4.17506E+11,4.47263E+11,4.94502E+11,5.76208E+11,6.66424E+11,6.13043E+11,8.06714E+11,9.21532E+11,9.65745E+11,1.03392E+12,1.03368E+12,9.8613E+11,9.90711E+11,
Brazil,BRA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2975454839,3244854075,3643412539,4416748334,4096060351,4838207358,5609006990,5175745046,6201895892,8397868934,8517036649,9542342192,11465399838,17452639746,20520531592,28294642411,31633826850,37707291980,43743282280,46597458379,49574617825,59841612987,57544788089,38822063586,44655362308,54294146350,57797303279,75203016236,92227809168,1.29258E+11,98880000000,1.2378E+11,85799375000,97425869565,1.28314E+11,1.35837E+11,1.28344E+11,1.33851E+11,1.36358E+11,93127789717,1.09059E+11,92569509395,92916169095,1.06516E+11,1.42737E+11,1.83726E+11,2.27326E+11,2.95931E+11,3.63411E+11,3.06613E+11,4.58569E+11,5.50892E+11,4.94468E+11,4.79534E+11,4.39301E+11,2.96411E+11,2.83953E+11,
Brazil,BRA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.555237304,1.297108939,1.294722266,1.373474964,1.732370399,1.957219733,1.839401817,1.698599617,1.617228605,2.246739789,2.728574296,2.314231131,2.517705686,3.140193185,2.958357096,2.805753696,1.73301013,1.985656334,1.704175338,1.769710438,2.161108597,1.398803123,2.108312577,1.851666803,1.351395964,1.185451457,1.195227738,1.13401892,1.135823981,1.894741951,2.45233534,2.473392026,3.129568497,3.474020562,3.698823015,4.751259667,4.889715313,5.616740352,6.075338759,3.070937783,4.45122322,5.029562215,4.620503436,4.486124299,4.039397925,2.909391303,,
Brazil,BRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,4.43E-05,0.000170362,0.000154037,0.001094383,0.315022521,0.253727294,0.232306873,0.17095248,0.147601089,0.461438237,0.637150703,0.546203809,0.355117149,0.86782897,1.120649382,1.213985087,0.357975878,0.619466126,0.36833666,0.530192505,0.764645236,0.293456427,0.497450539,0.448794196,0.334826211,0.280995144,0.396648202,0.34451888,0.173303739,0.598881211,1.249014853,1.067881952,1.437641929,1.630825388,1.829698676,2.328277937,2.321875782,1.901374965,2.244021242,1.153692281,1.379761089,1.895722537,1.888128195,1.738991107,1.739253428,0.857935348,,
Brazil,BRA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10344.63668,10319.70218,10099.55331,10397.93148,10776.1959,11072.48156,11137.34411,11334.57125,11197.45546,11081.41069,11370.72946,11369.01388,11560.03727,11542.57882,12058.32137,12299.37974,12644.93922,13271.04704,13806.01492,13653.01396,14539.08453,14973.09847,15118.13845,15430.26828,15370.99637,14666.01817,14023.69162,
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6686.080484,6891.975129,6898.704053,7271.504752,7696.410286,8072.954612,8268.48537,8558.930424,8547.154583,8588.01964,9012.764018,9216.765175,9515.492394,9690.57941,10401.94138,10951.27478,11604.86355,12503.60928,13262.80054,13215.42568,14244.97879,14973.09847,15396.62234,15968.29208,16191.74388,15647.63982,15153.21056,
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2669.051951,2858.439775,2920.285289,2860.623188,2875.914638,2881.050387,2918.832908,2980.577121,3234.414661,3458.492445,3667.417958,3981.329308,4353.623951,4844.143119,5157.223392,5297.66094,5679.060902,5800.925281,5847.992104,6097.806489,6498.674869,6069.338544,5964.311078,5630.760188,5797.194189,6125.199341,6479.667932,6581.098284,6449.792917,6539.137867,6223.412973,6208.412183,6075.968931,6255.475532,6483.04232,6661.29005,6700.311855,6818.965225,6736.475307,6666.661885,6840.718276,6839.686173,6954.607316,6944.104176,7254.378862,7399.401431,7607.292671,7983.963951,8305.804739,8213.758183,8746.825055,9007.931179,9095.188344,9282.968047,9247.309613,8823.189305,8436.760716,
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.095696419,2.163610897,-2.043023053,0.534549621,0.178577915,1.31141482,2.115373308,8.516388961,6.927923817,6.040941708,8.559464839,9.351013542,11.26691633,6.463068193,2.723123214,7.199403038,2.14585441,0.811367507,4.271797586,6.573976736,-6.606521081,-1.730459842,-5.592446232,2.955799851,5.657998359,5.787053958,1.56536343,-1.995189281,1.385237496,-4.828234237,-0.241038002,-2.133287042,2.954369967,3.637881524,2.749445713,0.585799529,1.770863387,-1.209713135,-1.036349404,2.610847741,-0.01508764,1.68021076,-0.151024206,4.468174413,1.99910388,2.809568342,4.951449819,4.031090195,-1.108219592,6.489926541,2.985153144,0.96867043,2.064604884,-0.384127515,-4.586418375,-4.379692823,
Brazil,BRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3424.997089,3668.024485,3747.386263,3670.826297,3690.448686,3697.039012,3745.522529,3824.754313,4150.485267,4438.027725,4706.126393,5108.945626,5586.683824,6216.130816,6617.88359,6798.096714,7287.519095,7443.898645,7504.29602,7824.864356,8339.269119,7788.333546,7653.559562,7225.538359,7439.110811,7860.015578,8314.878921,8445.036995,8276.542522,8391.192292,7986.045873,7966.796468,7796.841831,8027.189384,8319.209024,8547.94116,8598.014959,8750.274058,8644.420843,8554.834439,8778.188141,8776.863719,8924.333528,8910.855624,9309.008195,9495.104939,9761.876402,10245.23081,10658.22531,10540.10877,11224.15408,11559.21227,11671.18294,11912.14676,11866.38892,11322.14668,10826.27143,
Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1.43E-11,2.01E-11,3.67E-11,6.10E-11,1.19E-10,1.80E-10,2.55E-10,3.36E-10,4.62E-10,5.97E-10,7.41E-10,9.68E-10,1.26E-09,1.72E-09,2.47E-09,3.40E-09,5.37E-09,8.02E-09,1.14E-08,1.86E-08,3.72E-08,7.19E-08,1.45E-07,3.28E-07,1.06E-06,3.71E-06,9.61E-06,2.97E-05,0.000218593,0.002901285,0.077325937,0.396679549,4.146875386,89.71471765,2234.123698,4442.390948,5183.105116,5682.581205,5890.269908,6296.108857,6840.718276,7402.256205,8264.11081,9414.350989,10597.41443,11612.53288,12747.57554,14240.22871,16114.71991,17101.62891,19745.53186,22026.54865,24006.46391,26340.86772,28298.63053,29134.34931,30179.67029,
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,210.0274704,204.9293015,260.2252661,291.950589,261.3310831,260.9646925,315.2773824,346.8801004,374.0832618,403.0652523,444.0262676,503.4787661,584.5506848,772.8187913,1000.634253,1149.586121,1385.29853,1560.86306,1737.367552,1901.001325,1939.790876,2124.962989,2218.890515,1565.297832,1573.967139,1643.196503,1936.016335,2081.665262,2294.401695,2901.285449,3093.037479,3966.795488,2591.797116,2786.171356,3494.640541,4840.787782,5156.805408,5271.411137,5075.631114,3469.503972,3739.119036,3146.950177,2819.649531,3059.587582,3623.047667,4770.182746,5860.145975,7313.557962,8787.610375,8553.38047,11224.15408,13167.47289,12291.46685,12216.90446,12026.61731,8757.206202,8649.948492,
Brazil,BRA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0.000466859,0.001534556,0.000998939,0.000750794,0.000969695,0.003939686,0.008316713,0.004785906,0.000549044,0.015116149,0.015302035,0.01780723,0.014578153,0.007962418,0.007764383,0.007807089,0.009341075,0.006961289,0.007799534,0.009465579,0.006446028,0.005099336,0.007347508,0.008120961,0.005967745,0.009208427,0.018051577,0.025097887,0.028212107,0.02938689,0.038998192,0.043769465,0.049391488,0.045578349,0.059923289,0.028525731,0.019302756,0.034115123,0.055666429,0.055933871,0.057730515,0.040116388,,
Brazil,BRA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54499E+12,1.56835E+12,1.56103E+12,1.63385E+12,1.72101E+12,1.79703E+12,1.8367E+12,1.89905E+12,1.90548E+12,1.91442E+12,1.99315E+12,2.02085E+12,2.08255E+12,2.10631E+12,2.22764E+12,2.29897E+12,2.39005E+12,2.53512E+12,2.66427E+12,2.66092E+12,2.86124E+12,2.97496E+12,3.03211E+12,3.12322E+12,3.13896E+12,3.02064E+12,2.91206E+12,
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9858E+11,1.04742E+12,1.06629E+12,1.14259E+12,1.22916E+12,1.31021E+12,1.36358E+12,1.43401E+12,1.45447E+12,1.48366E+12,1.57983E+12,1.63829E+12,1.71423E+12,1.76836E+12,1.92164E+12,2.04698E+12,2.19346E+12,2.38852E+12,2.55944E+12,2.57563E+12,2.80336E+12,2.97496E+12,3.08796E+12,3.23212E+12,3.30657E+12,3.22282E+12,3.14661E+12,
Brazil,BRA,GDP (constant LCU),NY.GDP.MKTP.KN,1.92726E+11,2.1253E+11,2.23616E+11,2.25572E+11,2.33434E+11,2.40562E+11,2.50546E+11,2.62861E+11,2.92899E+11,3.21415E+11,3.49603E+11,3.89091E+11,4.35988E+11,4.96933E+11,5.41866E+11,5.70092E+11,6.25907E+11,6.54738E+11,6.75897E+11,7.2163E+11,7.87378E+11,7.52786E+11,7.57154E+11,7.31336E+11,7.69871E+11,8.31044E+11,8.97431E+11,9.29735E+11,9.2878E+11,9.59239E+11,9.2948E+11,9.43533E+11,9.39128E+11,9.8294E+11,1.03538E+12,1.0811E+12,1.10497E+12,1.14248E+12,1.14635E+12,1.15173E+12,1.19909E+12,1.21576E+12,1.25288E+12,1.26718E+12,1.34016E+12,1.38308E+12,1.43787E+12,1.52515E+12,1.60285E+12,1.60083E+12,1.72134E+12,1.78976E+12,1.82414E+12,1.87895E+12,1.88842E+12,1.81724E+12,1.75192E+12,
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.27591155,5.21605942,0.874672592,3.485582304,3.053487894,4.150360233,4.915265675,11.42728238,9.73582689,8.769947472,11.29508684,12.05280225,13.97869165,9.042120313,5.209075901,9.790410161,4.606318061,3.231709563,6.766284965,9.110960155,-4.3933572,0.580245553,-3.409793474,5.26914315,7.945861749,7.988295105,3.599629467,-0.102672718,3.279458858,-3.102355949,1.511937238,-0.46691321,4.665168989,5.334551702,4.416731354,2.207535528,3.395028637,0.338356179,0.469066587,4.11256491,1.389867166,3.053303731,1.141007013,5.759876004,3.202135213,3.961902656,6.069872846,5.09434227,-0.125873062,7.528223562,3.974425406,1.921150318,3.004865359,0.503961791,-3.769252669,-3.594739196,
Brazil,BRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.47311E+11,2.72724E+11,2.8695E+11,2.89459E+11,2.99549E+11,3.08695E+11,3.21507E+11,3.3731E+11,3.75856E+11,4.12448E+11,4.4862E+11,4.99292E+11,5.59471E+11,6.37677E+11,6.95337E+11,7.31557E+11,8.0318E+11,8.40177E+11,8.67329E+11,9.26015E+11,1.01038E+12,9.65994E+11,9.71599E+11,9.3847E+11,9.87919E+11,1.06642E+12,1.15161E+12,1.19306E+12,1.19183E+12,1.23092E+12,1.19273E+12,1.21077E+12,1.20511E+12,1.26133E+12,1.32862E+12,1.3873E+12,1.41793E+12,1.46607E+12,1.47103E+12,1.47793E+12,1.53871E+12,1.56009E+12,1.60773E+12,1.62607E+12,1.71973E+12,1.7748E+12,1.84512E+12,1.95711E+12,2.05681E+12,2.05422E+12,2.20887E+12,2.29666E+12,2.34078E+12,2.41112E+12,2.42327E+12,2.33193E+12,2.24811E+12,
Brazil,BRA,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11548794.55,60286000,640958800,14097114200,3.56801E+11,7.20985E+11,8.54763E+11,9.52089E+11,1.00235E+12,1.08771E+12,1.19909E+12,1.31576E+12,1.48879E+12,1.71795E+12,1.95775E+12,2.17058E+12,2.40945E+12,2.72026E+12,3.1098E+12,3.33304E+12,3.88585E+12,4.37638E+12,4.81476E+12,5.33162E+12,5.77895E+12,6.00057E+12,6.2669E+12,
Brazil,BRA,GDP (current LCU),NY.GDP.MKTP.CN,0.00103058,0.001492229,0.002807757,0.004808321,0.009645056,0.015047,0.021847,0.029624,0.041813001,0.05548,0.070660003,0.094568998,0.126254007,0.176517993,0.259461999,0.365413994,0.592263997,0.905649006,1.318791986,2.203285933,4.502906799,8.920725823,18.37855911,42.63925934,140.3969727,502.7359924,1331.569458,4195.109863,31477.69922,425595.31,11548794.55,60286000,640958800,14097114200,3.56801E+11,7.20985E+11,8.54763E+11,9.52089E+11,1.00235E+12,1.08771E+12,1.19909E+12,1.31576E+12,1.48879E+12,1.71795E+12,1.95775E+12,2.17058E+12,2.40945E+12,2.72026E+12,3.1098E+12,3.33304E+12,3.88585E+12,4.37638E+12,4.81476E+12,5.33162E+12,5.77895E+12,6.00057E+12,6.2669E+12,
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,15165569913,15236854859,19926293839,23021477292,21211892260,21790035117,27062716578,30591834054,33875881876,37458898244,42327600098,49204456700,58539008786,79279057731,1.05136E+11,1.23709E+11,1.52678E+11,1.76171E+11,2.00801E+11,2.24969E+11,2.35025E+11,2.63561E+11,2.81682E+11,2.03305E+11,2.09024E+11,2.22943E+11,2.68137E+11,2.94084E+11,3.30397E+11,4.25595E+11,4.61952E+11,6.0286E+11,4.00599E+11,4.37799E+11,5.58112E+11,7.85643E+11,8.50426E+11,8.83199E+11,8.63723E+11,5.99389E+11,6.55421E+11,5.59373E+11,5.07963E+11,5.5832E+11,6.69316E+11,8.9163E+11,1.10764E+12,1.39708E+12,1.69582E+12,1.66702E+12,2.20887E+12,2.6162E+12,2.46519E+12,2.47281E+12,2.45599E+12,1.80365E+12,1.79619E+12,
Brazil,BRA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.489584616,0.39457048,0.45772205,0.400884252,0.589254578,0.677361051,0.869466728,0.609849503,0.492680692,0.557991247,0.715237314,0.633905811,0.655251769,0.912568615,0.891346943,0.874113869,0.689364884,0.647281273,0.660448685,0.614495191,0.650216079,0.526565659,0.707151756,0.540777618,0.385768572,0.317620563,0.313393232,0.338922609,0.560634929,0.688041162,0.747178695,0.866705381,0.980580425,1.088213125,1.299675791,1.950846004,2.053858056,3.213893269,3.339979282,1.458048369,2.551108126,2.681690622,2.201483822,2.200189376,1.684680621,1.339434447,,
Brazil,BRA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.065608398,0.895074226,0.830956991,0.966709606,0.814012986,0.997956688,0.707062047,0.886581711,0.948673871,1.198497703,1.337113461,1.084505,1.456604994,1.300201786,0.895016172,0.662814117,0.653305604,0.706500978,0.660531461,0.608680373,0.731415762,0.568033062,0.892758625,0.852464346,0.623813277,0.579964694,0.47667462,0.44158259,0.395896826,0.598594953,0.438082665,0.509814548,0.682475795,0.724421654,0.517466654,0.4201851,0.457854891,0.447635457,0.409393612,0.424259142,0.493004914,0.408010493,0.466836677,0.482495969,0.551486275,0.666671894,,
Brazil,BRA,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21519E+11,8.19754E+11,8.5374E+11,8.96287E+11,9.28188E+11,9.51888E+11,9.79611E+11,9.85725E+11,9.95199E+11,1.03133E+12,1.04693E+12,1.0844E+12,1.09771E+12,1.1598E+12,1.19476E+12,1.2388E+12,1.31064E+12,1.37193E+12,1.3706E+12,1.46622E+12,1.5211E+12,1.54562E+12,1.59007E+12,1.5974E+12,1.5456E+12,1.49713E+12,
Brazil,BRA,Gross value added at factor cost (constant 2010 US$),NY.GDP.FCST.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05194E+12,1.04968E+12,1.0932E+12,1.14768E+12,1.18853E+12,1.21887E+12,1.25437E+12,1.2622E+12,1.27433E+12,1.32059E+12,1.34057E+12,1.38856E+12,1.40559E+12,1.4851E+12,1.52986E+12,1.58626E+12,1.67825E+12,1.75673E+12,1.75503E+12,1.87747E+12,1.94774E+12,1.97914E+12,2.03605E+12,2.04544E+12,1.97911E+12,1.91704E+12,
Brazil,BRA,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,0.000884156,0.001308441,0.002513899,0.004330675,0.008837199,0.01341,0.018537,0.025514999,0.035195001,0.046496999,0.059374999,0.081,0.107543998,0.151255995,0.225499004,0.322640985,0.521685004,0.798011005,1.167199969,1.980039954,4.06799984,8.007269859,16.52359962,38.30550003,127.9929962,457.5570068,1185.110352,3775.665039,28449.30078,421734,9799795,52538000,562910800,12239073200,3.0921E+11,6.16071E+11,7.47297E+11,8.36743E+11,8.81943E+11,9.41918E+11,1.03133E+12,1.12042E+12,1.27021E+12,1.47072E+12,1.66198E+12,1.84282E+12,2.04929E+12,2.31953E+12,2.62648E+12,2.84976E+12,3.30284E+12,3.72046E+12,4.09426E+12,4.55376E+12,4.97273E+12,5.15433E+12,5.41459E+12,
Brazil,BRA,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,13010854036,13360234416,17840818497,20734583961,19435212074,19419444207,22962491995,26348589733,28514137973,31393769791,35567522464,42144477617,49863914455,67933203536,91373939511,1.09229E+11,1.34484E+11,1.55233E+11,1.77719E+11,2.02175E+11,2.12325E+11,2.36573E+11,2.53252E+11,1.82641E+11,1.90557E+11,2.02908E+11,2.38645E+11,2.6468E+11,2.98611E+11,4.21734E+11,3.91992E+11,5.2538E+11,3.51819E+11,3.80095E+11,4.8367E+11,6.71321E+11,7.43505E+11,7.76199E+11,7.59968E+11,5.19049E+11,5.6372E+11,4.76329E+11,4.33387E+11,4.77971E+11,5.68199E+11,7.5699E+11,9.42072E+11,1.19127E+12,1.43226E+12,1.42531E+12,1.87747E+12,2.22409E+12,2.09629E+12,2.11204E+12,2.11336E+12,1.54929E+12,1.5519E+12,
Brazil,BRA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,,6176560600,6756850700,7168954900,8460246500,12056888100,14558497200,14227904800,15242533900,33843257100,29717238600,33323508000,41880033600,55729007600,60896615200,75010009000,76180989300,67186871400,65973904000,55122264800,60528507100,35784020400,27129902900,4176692100,-1715373900,3896561900,44885106100,26939656600,11064037600,6801903900,21997794100,2001194300,-2249513700,9152337200,7013546600,12321688200,21323766000,26781953600,21525397400,6904793600,2000000,11250928900,3609303800,11033313700,16867304900,8211385800,12075172700,25230288000,38369588100,-8883110000,36285241600,38806531500,24356879400,29371903300,21629514200,-6976239900,-6733510600,
Brazil,BRA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1.00E-10,0,1.00E-10,3.00E-10,-2.00E-10,1.00E-10,2.00E-10,4.00E-10,2.00E-10,4.00E-10,4.10E-09,-5.70E-09,7.40E-09,-9.40E-09,-7.50E-09,-1.90E-09,-7.00E-17,-2.97E-08,-1.50E-08,-7.45E-08,-2.39E-07,-4.17E-07,-8.34E-07,-7.15E-07,1.91E-06,-1.14E-05,7.63E-05,-0.000152588,-0.001342774,-0.000546875,-205.45,0,-200,300,0,0,0,-3000000,0,1000000,0,3000000,0,1000000,0,2000000,-2000000,0,0,-1000000,1000000,-1000000,2000000,-2000000,-1000000,-1000000,1000000,
Brazil,BRA,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,,,,,,,,,,,692060000,878863000,1203536000,1922823000,3424378000,4356156000,4323127000,5785006000,8462939000,11363508000,13286728000,15554662000,17109375000,11702738000,11945511000,9690937000,9611699000,9729633000,14800571000,12015259000,7227623000,6334767000,7247782000,9584704000,14349162000,19783399000,23345403000,37195479000,49904088000,64424412000,50042916000,48570167000,46158668000,43458088000,46237898000,36101787000,60589239000,53500424000,55400361000,44027116000,45182926000,58392590000,44849440000,81580609000,61394119000,89065180000,1.16315E+11,
Brazil,BRA,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,75160000,0,0,0,0,0,0,0,0,0,0,0,0,68220000,204370000,402420000,978640000,1454825000,1179680000,1069282000,996216000,717544000,668796000,541951000,147861000,58875000,74847000,34705000,22083000,2459647000,7049717000,143073000,5122928000,13212611000,5576325000,24904028000,131004000,19384000,4530000,10410000,14228000,4870000,1323000,5726000,2194000,2025000,3390000,
Brazil,BRA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,1.838596569,1.805234081,2.072369873,2.453180888,3.282395034,3.570132462,2.875223699,3.339043013,4.316046952,5.190114855,6.516381129,7.095989811,7.211925405,6.982086389,6.98567071,5.463444561,4.55992609,4.249240004,5.332742024,3.162598967,1.828853622,1.424620344,2.215663896,2.644751532,2.978771993,2.854694914,3.054930711,4.516177021,6.229426803,12.0033929,9.345628929,9.372284392,10.69816116,10.91588314,8.351501088,7.342441078,5.859371375,4.109215079,3.502497791,2.803700785,2.139969574,2.318245313,1.884762544,3.358369255,2.582456215,5.091079247,6.681510583,
Brazil,BRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,43.82891639,38.3154037,42.82017765,58.40940714,63.13761529,63.63792911,66.59236341,82.11843283,54.915402,45.59470617,39.34408202,46.48179141,41.84983641,45.93392988,36.54208465,22.6383654,23.42503209,21.24075709,25.1582411,31.24184371,38.56566009,43.6948078,59.84653916,80.75590993,116.563878,87.00461392,71.73722091,72.04847457,67.92177526,48.3562162,46.18651968,38.24855232,28.05208962,23.47129595,23.48894963,18.37047415,18.72677989,15.688206,28.12010074,22.45095787,38.10196949,51.2455349,
Brazil,BRA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,767220000,878863000,1203536000,1922823000,3424378000,4356156000,4323127000,5785006000,8462939000,11363508000,14811728000,17928662000,19272375000,13366958000,13771881000,11531357000,11681339000,12023458000,16914251000,14184541000,8223839000,8396000000,8708498000,11296805000,15999573000,21634564000,25280068000,38614184000,51426171000,68188703000,58586698000,50070240000,52046596000,58350699000,53764223000,62905815000,62246198000,55009033000,56543241000,44526678000,45881461000,59070160000,45476567000,82045626000,62169489000,89844549000,1.17496E+11,
Brazil,BRA,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,,,,,,,,,,,67853000,73656000,77506000,85905000,94029000,119172000,133045000,141528000,148261000,149609000,143264000,119886000,117090000,57753000,62186000,35956000,51480000,61458000,38607000,24991000,42250000,88671000,43733000,52915000,341033000,654588000,779976000,343913000,628556000,614432000,299736000,179761000,599085000,495473000,564771000,535962000,382864000,519437000,535497000,461126000,805177000,739987000,874954000,740698000,586202000,2037194000,2042748000,
Brazil,BRA,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,,,,,,,,,,,74902000,92323000,101325000,115431000,148681000,230706000,307732000,366891000,411115000,472220000,543539000,705755000,1084471000,728232000,817992000,667818000,932442000,775565000,574231000,340842000,745943000,1208499000,506863000,426765000,2199797000,2852199000,3201266000,3413068000,4160622000,3337835000,3244543000,644573000,2862876000,2382879000,2354548000,1766193000,3272946000,761305000,809719000,738606000,1030656000,996537000,1112538000,918480000,734599000,2144703000,2110081000,
Brazil,BRA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,0.195518574,0.474965822,0.379979639,0.255400618,0.39212709,0.224728746,0.255492507,0.415655978,0.20992243,0.129791206,0.095650742,0.114179613,-0.220422555,0.129784496,0.144064597,,,0.136525138,0.15217765,0.100625203,0.172130108,0.187118851,0.187865962,0.15059464,0.106516886,0.085102527,0.0291721,0.082434052,0.097692989,0.080559085,0.066270306,0.099973487,0.170308404,0.153052785,0.117258324,0.151332302,,
